time,open,high,low,close,volume,closeTime,assetVolume,trades,buyBaseVolume,ignored
1658419200000 ,1511.01000000 ,1570.00000000 ,1508.99000000 ,1536.23000000 ,175519.62530000 ,1658426399999 ,271525475.66507600 ,176678 ,93241.89420000 ,144175003.11482800 
1658426400000 ,1536.23000000 ,1580.00000000 ,1533.57000000 ,1578.85000000 ,83686.12040000 ,1658433599999 ,130220260.63754600 ,92465 ,45530.40200000 ,70874394.65011800 
1658433600000 ,1578.84000000 ,1605.98000000 ,1574.72000000 ,1589.32000000 ,97956.01240000 ,1658440799999 ,155662827.28503100 ,124109 ,52964.44480000 ,84174441.01739100 
1658440800000 ,1589.32000000 ,1590.77000000 ,1565.09000000 ,1575.45000000 ,71090.12130000 ,1658447999999 ,112062285.17648800 ,94377 ,34770.78430000 ,54807829.19570300 
1658448000000 ,1575.45000000 ,1595.92000000 ,1569.67000000 ,1576.01000000 ,59829.03140000 ,1658455199999 ,94745013.46103100 ,71439 ,30976.02430000 ,49056828.26800400 
1658455200000 ,1576.01000000 ,1579.00000000 ,1553.10000000 ,1561.45000000 ,53363.81690000 ,1658462399999 ,83516277.58028700 ,61620 ,25700.07080000 ,40216315.00963800 
1658462400000 ,1561.45000000 ,1591.05000000 ,1555.87000000 ,1590.08000000 ,57208.68500000 ,1658469599999 ,90089137.38134900 ,70805 ,29622.51730000 ,46655337.07463600 
1658469600000 ,1590.09000000 ,1614.02000000 ,1586.05000000 ,1601.69000000 ,110772.17440000 ,1658476799999 ,177007104.34057900 ,111745 ,58002.67440000 ,92720098.87606500 
1658476800000 ,1601.69000000 ,1650.05000000 ,1595.12000000 ,1630.59000000 ,204623.08210000 ,1658483999999 ,332564579.54653900 ,199163 ,112368.53470000 ,182672889.02214600 
1658484000000 ,1630.58000000 ,1641.86000000 ,1619.15000000 ,1639.08000000 ,101501.80770000 ,1658491199999 ,165850322.20948100 ,96798 ,49965.96500000 ,81648917.18094100 
1658491200000 ,1639.08000000 ,1644.50000000 ,1597.05000000 ,1599.51000000 ,141702.21260000 ,1658498399999 ,229597507.17411500 ,145284 ,66937.09100000 ,108505315.16243700 
1658498400000 ,1599.51000000 ,1617.26000000 ,1569.05000000 ,1574.91000000 ,144935.74500000 ,1658505599999 ,230949846.53520100 ,178485 ,73593.43380000 ,117331738.33557500 
1658505600000 ,1574.90000000 ,1591.99000000 ,1558.21000000 ,1569.36000000 ,97073.37000000 ,1658512799999 ,152795211.00562300 ,119259 ,48888.56310000 ,76969849.14650000 
1658512800000 ,1569.36000000 ,1579.15000000 ,1519.65000000 ,1526.20000000 ,102532.74000000 ,1658519999999 ,159018983.17762000 ,117091 ,46559.44410000 ,72252780.84526000 
1658520000000 ,1526.21000000 ,1543.11000000 ,1516.11000000 ,1538.51000000 ,63233.86490000 ,1658527199999 ,96737067.99107100 ,76341 ,32145.32750000 ,49187665.71623400 
1658527200000 ,1538.51000000 ,1544.54000000 ,1529.00000000 ,1535.27000000 ,33946.55730000 ,1658534399999 ,52165131.88177400 ,47869 ,15500.11130000 ,23820188.16900400 
1658534400000 ,1535.27000000 ,1557.00000000 ,1523.45000000 ,1552.04000000 ,52329.13540000 ,1658541599999 ,80772948.82138900 ,68402 ,26905.72940000 ,41525747.45584300 
1658541600000 ,1552.05000000 ,1580.00000000 ,1550.65000000 ,1571.00000000 ,60002.21150000 ,1658548799999 ,94117502.52640300 ,69374 ,30745.64350000 ,48222239.77384500 
1658548800000 ,1571.01000000 ,1596.51000000 ,1564.28000000 ,1581.11000000 ,73601.77380000 ,1658555999999 ,116475074.25844600 ,79317 ,38957.97050000 ,61639756.00368000 
1658556000000 ,1581.10000000 ,1592.49000000 ,1567.58000000 ,1578.35000000 ,51242.93930000 ,1658563199999 ,80940745.44226400 ,62534 ,23851.90230000 ,37680415.49659700 
1658563200000 ,1578.35000000 ,1588.35000000 ,1546.27000000 ,1560.36000000 ,82475.88700000 ,1658570399999 ,129097597.02801800 ,87522 ,39993.40540000 ,62597923.25129600 
1658570400000 ,1560.36000000 ,1564.29000000 ,1519.00000000 ,1522.19000000 ,102382.85170000 ,1658577599999 ,157283289.59289500 ,104502 ,49102.15360000 ,75447486.12243700 
1658577600000 ,1522.19000000 ,1537.30000000 ,1501.65000000 ,1532.92000000 ,76620.44360000 ,1658584799999 ,116548985.22644100 ,88465 ,39411.23020000 ,59980286.32607200 
1658584800000 ,1532.92000000 ,1535.97000000 ,1509.21000000 ,1523.67000000 ,65729.44080000 ,1658591999999 ,100167027.86333900 ,76212 ,30714.59120000 ,46814708.88131800 
1658592000000 ,1523.67000000 ,1532.99000000 ,1494.63000000 ,1501.29000000 ,108123.84480000 ,1658599199999 ,163593779.63655900 ,101679 ,51386.50440000 ,77786771.29712400 
1658599200000 ,1501.29000000 ,1516.35000000 ,1488.00000000 ,1513.33000000 ,78481.67830000 ,1658606399999 ,117976459.16031800 ,85806 ,39543.96480000 ,59461905.81540300 
1658606400000 ,1513.25000000 ,1529.05000000 ,1511.56000000 ,1516.39000000 ,37695.82050000 ,1658613599999 ,57319536.14131100 ,48624 ,20460.72050000 ,31112243.62911100 
1658613600000 ,1516.39000000 ,1555.26000000 ,1515.31000000 ,1548.67000000 ,62598.70720000 ,1658620799999 ,96671624.49209500 ,78228 ,32020.17500000 ,49442745.19971300 
1658620800000 ,1548.66000000 ,1577.24000000 ,1545.67000000 ,1560.89000000 ,75075.83090000 ,1658627999999 ,117305403.63788000 ,108489 ,38614.45340000 ,60365444.42999600 
1658628000000 ,1560.90000000 ,1567.93000000 ,1545.75000000 ,1551.51000000 ,32968.23770000 ,1658635199999 ,51348703.89988100 ,56366 ,16781.21710000 ,26136012.00812500 
1658635200000 ,1551.51000000 ,1608.55000000 ,1546.90000000 ,1601.33000000 ,119752.23850000 ,1658642399999 ,190088922.75022800 ,148937 ,61115.72680000 ,96965636.30617200 
1658642400000 ,1601.33000000 ,1619.99000000 ,1600.12000000 ,1604.44000000 ,89566.51250000 ,1658649599999 ,144234727.79372200 ,130824 ,46835.73130000 ,75426319.56120100 
1658649600000 ,1604.44000000 ,1613.60000000 ,1594.00000000 ,1598.00000000 ,66042.63240000 ,1658656799999 ,105869186.67638000 ,76635 ,30023.36040000 ,48135440.75264000 
1658656800000 ,1598.00000000 ,1628.86000000 ,1580.00000000 ,1615.85000000 ,99328.63650000 ,1658663999999 ,159485346.80062800 ,109716 ,48324.16640000 ,77686831.44530100 
1658664000000 ,1615.84000000 ,1620.43000000 ,1573.00000000 ,1581.78000000 ,97556.94150000 ,1658671199999 ,155331517.90287600 ,98588 ,44932.66900000 ,71526757.23106700 
1658671200000 ,1581.79000000 ,1621.42000000 ,1573.86000000 ,1612.61000000 ,90759.07940000 ,1658678399999 ,145714663.78112400 ,96471 ,47166.06400000 ,75704222.61074600 
1658678400000 ,1612.61000000 ,1615.38000000 ,1583.51000000 ,1603.73000000 ,75696.72350000 ,1658685599999 ,121068594.93409500 ,85064 ,37709.55020000 ,60305028.09224900 
1658685600000 ,1603.73000000 ,1614.95000000 ,1590.72000000 ,1602.76000000 ,40679.33280000 ,1658692799999 ,65175554.05842400 ,58542 ,20734.95410000 ,33219012.62553500 
1658692800000 ,1602.75000000 ,1634.20000000 ,1598.87000000 ,1622.00000000 ,55753.42310000 ,1658699999999 ,90059962.49179400 ,76788 ,32379.75190000 ,52308567.83926600 
1658700000000 ,1622.00000000 ,1664.34000000 ,1589.01000000 ,1597.70000000 ,166756.31090000 ,1658707199999 ,270606492.90184300 ,192102 ,87201.60150000 ,141651372.44034200 
1658707200000 ,1597.70000000 ,1609.55000000 ,1535.00000000 ,1544.40000000 ,130267.73130000 ,1658714399999 ,203820815.50144200 ,132749 ,60972.12910000 ,95425191.64080100 
1658714400000 ,1544.41000000 ,1544.41000000 ,1498.95000000 ,1511.51000000 ,191535.13090000 ,1658721599999 ,291400035.45050000 ,142008 ,95859.17500000 ,145871525.48599900 
1658721600000 ,1511.51000000 ,1529.84000000 ,1499.45000000 ,1528.01000000 ,91272.44330000 ,1658728799999 ,138541770.98615700 ,109157 ,45854.72940000 ,69599955.10900100 
1658728800000 ,1528.00000000 ,1529.12000000 ,1514.45000000 ,1522.12000000 ,60085.01420000 ,1658735999999 ,91484353.06762100 ,69141 ,29894.71490000 ,45522197.32555300 
1658736000000 ,1522.12000000 ,1543.99000000 ,1510.70000000 ,1535.49000000 ,86154.14570000 ,1658743199999 ,132029429.18200500 ,91617 ,38649.72140000 ,59225054.35949100 
1658743200000 ,1535.49000000 ,1553.79000000 ,1532.17000000 ,1537.50000000 ,65593.72880000 ,1658750399999 ,101231878.39063100 ,71709 ,31986.24300000 ,49370762.94615700 
1658750400000 ,1537.49000000 ,1538.65000000 ,1506.70000000 ,1521.76000000 ,120937.27960000 ,1658757599999 ,184422334.88935200 ,121222 ,58983.01030000 ,89943866.38656000 
1658757600000 ,1521.77000000 ,1532.00000000 ,1502.21000000 ,1526.03000000 ,117214.27080000 ,1658764799999 ,177842618.65644600 ,116028 ,60638.13720000 ,92019935.81700500 
1658764800000 ,1526.02000000 ,1534.94000000 ,1511.44000000 ,1513.86000000 ,67554.78770000 ,1658771999999 ,102997327.94557300 ,75784 ,33461.75390000 ,51017137.14411400 
1658772000000 ,1513.86000000 ,1523.32000000 ,1455.17000000 ,1495.00000000 ,161406.11150000 ,1658779199999 ,239960568.06354200 ,159182 ,74372.44580000 ,110561994.34786200 
1658779200000 ,1495.00000000 ,1538.51000000 ,1492.01000000 ,1514.02000000 ,147192.55380000 ,1658786399999 ,223896698.05504200 ,141532 ,77572.41080000 ,117986318.13342000 
1658786400000 ,1514.02000000 ,1514.89000000 ,1435.58000000 ,1440.79000000 ,179177.78330000 ,1658793599999 ,263596908.62835000 ,177519 ,82553.22280000 ,121456460.27683000 
1658793600000 ,1440.79000000 ,1450.00000000 ,1412.15000000 ,1420.23000000 ,172437.15390000 ,1658800799999 ,246228518.44126000 ,161631 ,83461.66690000 ,119188071.02568600 
1658800800000 ,1420.23000000 ,1438.16000000 ,1400.46000000 ,1433.05000000 ,118078.68560000 ,1658807999999 ,167910947.04892200 ,107228 ,54442.13860000 ,77406531.62495000 
1658808000000 ,1433.04000000 ,1438.30000000 ,1420.60000000 ,1426.78000000 ,83686.00520000 ,1658815199999 ,119613521.91545600 ,71633 ,40470.06430000 ,57839066.74934600 
1658815200000 ,1426.79000000 ,1427.30000000 ,1406.68000000 ,1409.46000000 ,80934.36830000 ,1658822399999 ,114843612.21493400 ,71239 ,41494.00560000 ,58883119.24121800 
1658822400000 ,1409.46000000 ,1423.97000000 ,1403.94000000 ,1419.11000000 ,51477.20310000 ,1658829599999 ,72795240.11006600 ,56275 ,26356.12700000 ,37276589.56843300 
1658829600000 ,1419.11000000 ,1422.98000000 ,1385.08000000 ,1406.33000000 ,68171.75770000 ,1658836799999 ,95847740.33942900 ,71031 ,31195.28860000 ,43873318.86492300 
1658836800000 ,1406.33000000 ,1420.39000000 ,1369.29000000 ,1389.12000000 ,148166.43100000 ,1658843999999 ,205967579.25248300 ,135404 ,70975.82930000 ,98702133.72504800 
1658844000000 ,1389.11000000 ,1396.92000000 ,1363.87000000 ,1368.68000000 ,106719.45840000 ,1658851199999 ,147382752.61083800 ,102008 ,51999.45140000 ,71828832.50822100 
1658851200000 ,1368.67000000 ,1396.00000000 ,1367.00000000 ,1378.56000000 ,82291.32590000 ,1658858399999 ,113626050.33899900 ,82947 ,42024.94270000 ,58015631.32106000 
1658858400000 ,1378.55000000 ,1386.87000000 ,1356.86000000 ,1366.02000000 ,69836.57550000 ,1658865599999 ,95598654.86012400 ,86021 ,33264.77180000 ,45532999.94403700 
1658865600000 ,1366.09000000 ,1403.99000000 ,1356.17000000 ,1380.34000000 ,100452.21490000 ,1658872799999 ,138490428.18342000 ,109451 ,50438.48150000 ,69544115.14882700 
1658872800000 ,1380.34000000 ,1454.11000000 ,1378.29000000 ,1449.12000000 ,117392.56130000 ,1658879999999 ,166623464.08364700 ,120919 ,63238.12890000 ,89794676.16290200 
1658880000000 ,1449.12000000 ,1458.88000000 ,1431.57000000 ,1433.35000000 ,85003.39460000 ,1658887199999 ,122827129.90501900 ,91460 ,41467.04200000 ,59915719.64685100 
1658887200000 ,1433.34000000 ,1439.00000000 ,1420.83000000 ,1424.76000000 ,66526.15770000 ,1658894399999 ,95198018.68567700 ,64313 ,33842.06630000 ,48425781.75951500 
1658894400000 ,1424.75000000 ,1458.81000000 ,1422.53000000 ,1452.67000000 ,61196.10510000 ,1658901599999 ,88293120.15080200 ,62521 ,33710.93990000 ,48633603.72874600 
1658901600000 ,1452.67000000 ,1472.00000000 ,1444.89000000 ,1464.47000000 ,93339.68080000 ,1658908799999 ,136075281.49847700 ,81957 ,48761.93970000 ,71105633.19105200 
1658908800000 ,1464.47000000 ,1474.96000000 ,1455.40000000 ,1457.99000000 ,87381.10740000 ,1658915999999 ,128040367.50342500 ,72642 ,43165.02250000 ,63254282.47803400 
1658916000000 ,1457.98000000 ,1468.63000000 ,1446.93000000 ,1452.68000000 ,45275.85110000 ,1658923199999 ,66064443.81617500 ,52982 ,22571.31430000 ,32945472.49367300 
1658923200000 ,1452.68000000 ,1496.99000000 ,1444.91000000 ,1491.19000000 ,115569.92650000 ,1658930399999 ,170300321.15633500 ,119541 ,60968.05980000 ,89839667.73344200 
1658930400000 ,1491.19000000 ,1495.00000000 ,1482.51000000 ,1489.20000000 ,75691.35590000 ,1658937599999 ,112694763.90438500 ,80278 ,38482.59450000 ,57302455.84047800 
1658937600000 ,1489.20000000 ,1519.25000000 ,1477.40000000 ,1499.64000000 ,152211.83560000 ,1658944799999 ,228137265.78969200 ,164462 ,77501.31590000 ,116190971.33853600 
1658944800000 ,1499.65000000 ,1615.00000000 ,1499.52000000 ,1587.96000000 ,488274.62280000 ,1658951999999 ,765796981.12544900 ,462279 ,259377.33220000 ,406834494.45952900 
1658952000000 ,1587.96000000 ,1621.32000000 ,1585.00000000 ,1606.94000000 ,113509.16320000 ,1658959199999 ,181756186.64182400 ,144443 ,57798.23200000 ,92578612.08900600 
1658959200000 ,1606.94000000 ,1644.44000000 ,1606.93000000 ,1635.74000000 ,129446.84060000 ,1658966399999 ,210663937.63332200 ,150512 ,69312.64650000 ,112812523.06800900 
1658966400000 ,1635.74000000 ,1638.72000000 ,1605.29000000 ,1615.60000000 ,77751.26270000 ,1658973599999 ,125823874.90872500 ,119128 ,40735.25380000 ,65903739.61206200 
1658973600000 ,1615.60000000 ,1677.00000000 ,1609.21000000 ,1648.64000000 ,176482.11830000 ,1658980799999 ,291174328.65937200 ,161177 ,90154.36210000 ,148774711.63838100 
1658980800000 ,1648.64000000 ,1653.57000000 ,1627.36000000 ,1650.89000000 ,78325.73610000 ,1658987999999 ,128536771.39847100 ,82461 ,37918.58560000 ,62229373.20495600 
1658988000000 ,1650.89000000 ,1654.47000000 ,1614.00000000 ,1618.44000000 ,82786.24930000 ,1658995199999 ,135311676.90917000 ,88408 ,37057.83910000 ,60579239.93087900 
1658995200000 ,1618.44000000 ,1630.21000000 ,1601.23000000 ,1619.49000000 ,90930.40880000 ,1659002399999 ,147093903.64363900 ,92303 ,45948.76320000 ,74330428.23758500 
1659002400000 ,1619.49000000 ,1645.04000000 ,1617.10000000 ,1641.52000000 ,67843.13710000 ,1659009599999 ,110551823.56930800 ,80544 ,36525.84770000 ,59532034.24381800 
1659009600000 ,1641.52000000 ,1666.66000000 ,1593.27000000 ,1620.33000000 ,244779.54710000 ,1659016799999 ,399649030.17880500 ,263205 ,117304.53610000 ,191628706.75726200 
1659016800000 ,1620.33000000 ,1755.00000000 ,1612.51000000 ,1728.31000000 ,290273.01215000 ,1659023999999 ,490564845.16676600 ,300493 ,157459.70555000 ,265951201.79793100 
1659024000000 ,1728.32000000 ,1750.00000000 ,1714.71000000 ,1748.01000000 ,160287.44260000 ,1659031199999 ,277586367.19838000 ,181366 ,79545.14510000 ,137743468.40169400 
1659031200000 ,1748.00000000 ,1749.52000000 ,1713.35000000 ,1725.98000000 ,84265.54390000 ,1659038399999 ,145445644.38166700 ,102071 ,42692.91540000 ,73690395.75840000 
1659038400000 ,1725.98000000 ,1784.79000000 ,1725.09000000 ,1744.98000000 ,165436.58980000 ,1659045599999 ,290249427.60892300 ,168256 ,88390.89050000 ,155068005.64946600 
1659045600000 ,1744.98000000 ,1750.38000000 ,1712.61000000 ,1724.52000000 ,58984.02770000 ,1659052799999 ,102293130.68755500 ,79706 ,27936.01200000 ,48459426.28192700 
1659052800000 ,1724.52000000 ,1733.98000000 ,1696.00000000 ,1715.38000000 ,94394.40230000 ,1659059999999 ,161979149.67700400 ,114169 ,44331.88820000 ,76090846.51262100 
1659060000000 ,1715.39000000 ,1730.95000000 ,1703.52000000 ,1727.02000000 ,50345.76330000 ,1659067199999 ,86449325.72373600 ,68268 ,26117.36420000 ,44848308.71427100 
1659067200000 ,1727.02000000 ,1743.40000000 ,1719.58000000 ,1728.58000000 ,64005.49130000 ,1659074399999 ,110819973.30907700 ,79861 ,30959.75180000 ,53608053.57067700 
1659074400000 ,1728.58000000 ,1752.03000000 ,1706.14000000 ,1715.36000000 ,82525.35070000 ,1659081599999 ,142364202.26689900 ,101605 ,38664.02490000 ,66724077.53132100 
1659081600000 ,1715.35000000 ,1730.50000000 ,1692.64000000 ,1728.84000000 ,68047.53530000 ,1659088799999 ,116772495.14511100 ,94993 ,34892.22370000 ,59901503.88287100 
1659088800000 ,1728.83000000 ,1733.11000000 ,1664.27000000 ,1681.39000000 ,121228.19420000 ,1659095999999 ,205792997.96340600 ,129655 ,55720.39870000 ,94648854.47260100 
1659096000000 ,1681.40000000 ,1708.31000000 ,1655.02000000 ,1698.82000000 ,173685.74690000 ,1659103199999 ,291027761.33572300 ,189195 ,99199.04900000 ,166127745.38719000 
1659103200000 ,1698.81000000 ,1744.00000000 ,1695.66000000 ,1721.66000000 ,141738.98950000 ,1659110399999 ,244625695.73784400 ,164355 ,73968.10500000 ,127672184.33953900 
1659110400000 ,1721.66000000 ,1722.67000000 ,1663.44000000 ,1694.71000000 ,142893.24950000 ,1659117599999 ,240754272.57905700 ,169526 ,64620.91540000 ,108925336.50181000 
1659117600000 ,1694.70000000 ,1736.23000000 ,1691.50000000 ,1723.84000000 ,103334.13630000 ,1659124799999 ,177886708.22523800 ,111954 ,53600.38720000 ,92289914.61314100 
1659124800000 ,1723.83000000 ,1739.22000000 ,1703.01000000 ,1716.23000000 ,72865.45090000 ,1659131999999 ,125693831.08393900 ,88784 ,37675.95700000 ,64999039.48665900 
1659132000000 ,1716.23000000 ,1765.99000000 ,1710.46000000 ,1721.68000000 ,90202.26010000 ,1659139199999 ,157092394.17975300 ,127168 ,47500.61740000 ,82767825.64051400 
1659139200000 ,1721.68000000 ,1735.31000000 ,1686.84000000 ,1723.05000000 ,92867.00370000 ,1659146399999 ,159428078.82315100 ,110383 ,45315.44640000 ,77817955.97797000 
1659146400000 ,1723.04000000 ,1724.11000000 ,1697.45000000 ,1707.14000000 ,52266.61870000 ,1659153599999 ,89279378.74983400 ,71076 ,25797.47880000 ,44065365.31034900 
1659153600000 ,1707.15000000 ,1711.13000000 ,1688.69000000 ,1707.40000000 ,38156.75180000 ,1659160799999 ,64942906.47407000 ,51623 ,17961.38020000 ,30568291.55433000 
1659160800000 ,1707.41000000 ,1720.00000000 ,1702.62000000 ,1715.50000000 ,30298.39680000 ,1659167999999 ,51921931.32146700 ,46027 ,14919.33360000 ,25568747.58718100 
1659168000000 ,1715.50000000 ,1723.54000000 ,1696.00000000 ,1700.77000000 ,46674.09350000 ,1659175199999 ,79876478.64262100 ,61812 ,21996.76700000 ,37654892.12406100 
1659175200000 ,1700.77000000 ,1713.82000000 ,1678.25000000 ,1704.77000000 ,62165.76540000 ,1659182399999 ,105256688.15163400 ,103387 ,31665.58860000 ,53625068.24066000 
1659182400000 ,1704.77000000 ,1737.00000000 ,1696.01000000 ,1726.14000000 ,115279.71600000 ,1659189599999 ,198553397.28533800 ,134538 ,62486.62220000 ,107658633.71513000 
1659189600000 ,1726.14000000 ,1744.85000000 ,1713.00000000 ,1736.84000000 ,68499.30450000 ,1659196799999 ,118317340.84813000 ,105837 ,34497.83790000 ,59600272.65988500 
1659196800000 ,1736.84000000 ,1737.49000000 ,1719.00000000 ,1726.94000000 ,45100.64510000 ,1659203999999 ,77996663.99495900 ,75603 ,21981.27630000 ,38018828.30309100 
1659204000000 ,1726.94000000 ,1732.85000000 ,1689.07000000 ,1691.93000000 ,58736.11370000 ,1659211199999 ,100345099.51697100 ,84049 ,25609.48470000 ,43758267.69053700 
1659211200000 ,1691.92000000 ,1710.02000000 ,1686.00000000 ,1692.13000000 ,59532.63360000 ,1659218399999 ,101110222.59363500 ,90760 ,25929.62690000 ,44044146.17198200 
1659218400000 ,1692.13000000 ,1705.46000000 ,1673.01000000 ,1697.00000000 ,65555.48580000 ,1659225599999 ,110698782.26404400 ,93218 ,31612.33320000 ,53397055.87374600 
1659225600000 ,1697.00000000 ,1712.77000000 ,1686.40000000 ,1696.59000000 ,50950.76630000 ,1659232799999 ,86741280.88043400 ,70779 ,25303.60180000 ,43080445.45465500 
1659232800000 ,1696.60000000 ,1709.50000000 ,1687.93000000 ,1693.74000000 ,32390.13310000 ,1659239999999 ,54943511.52212900 ,48179 ,15830.39190000 ,26854410.06213300 
1659240000000 ,1693.75000000 ,1706.10000000 ,1689.36000000 ,1691.30000000 ,25440.07110000 ,1659247199999 ,43225613.75764500 ,41112 ,12542.44720000 ,21313162.18575600 
1659247200000 ,1691.30000000 ,1708.29000000 ,1690.73000000 ,1697.93000000 ,28327.32300000 ,1659254399999 ,48131756.76961700 ,41748 ,15123.76460000 ,25694882.94789100 
1659254400000 ,1697.93000000 ,1704.12000000 ,1686.06000000 ,1704.12000000 ,33828.65490000 ,1659261599999 ,57343790.38559600 ,52049 ,16170.39950000 ,27415426.77971800 
1659261600000 ,1704.11000000 ,1724.19000000 ,1697.30000000 ,1718.57000000 ,61496.42330000 ,1659268799999 ,105384370.16630100 ,82352 ,29740.77000000 ,50954698.06285800 
1659268800000 ,1718.56000000 ,1722.32000000 ,1703.77000000 ,1708.38000000 ,35524.54730000 ,1659275999999 ,60864841.19906400 ,57627 ,16877.35260000 ,28922837.51493600 
1659276000000 ,1708.38000000 ,1719.87000000 ,1692.42000000 ,1712.04000000 ,45908.79170000 ,1659283199999 ,78377896.05298400 ,68849 ,24120.35930000 ,41186771.13957000 
1659283200000 ,1712.05000000 ,1714.90000000 ,1702.54000000 ,1707.77000000 ,32087.47550000 ,1659290399999 ,54821784.66848000 ,53939 ,16053.16530000 ,27427473.37433000 
1659290400000 ,1707.77000000 ,1754.69000000 ,1687.01000000 ,1717.37000000 ,178246.90800000 ,1659297599999 ,306162171.45820500 ,197906 ,92957.50770000 ,159751212.01203200 
1659297600000 ,1717.37000000 ,1724.93000000 ,1700.46000000 ,1703.51000000 ,29618.29620000 ,1659304799999 ,50819565.55921500 ,50492 ,14157.04510000 ,24293084.89480100 
1659304800000 ,1703.50000000 ,1704.99000000 ,1666.00000000 ,1678.12000000 ,142507.41750000 ,1659311999999 ,239796955.70199500 ,121676 ,76906.54290000 ,129436892.76072200 
1659312000000 ,1678.12000000 ,1699.08000000 ,1672.63000000 ,1696.74000000 ,48735.49080000 ,1659319199999 ,82109268.00281500 ,61116 ,25003.39820000 ,42135207.31154000 
